Source0,titre,type_offre,type_bien,zone,prix,pieces,surface_m2,source8,source,raison_rejet
COIN D'AFRIQUE,Terrain à Djagble klobateme non loin du goudron,VENTE,TERRAIN,djagble klobateme non loin du goudron,5000000.0,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain 10lots collés à Davié Tékpo,VENTE,TERRAIN,davie tekpo,5000000.0,Non spécifié,6000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain à Togo ville coté lac pas loin du goudron,VENTE,TERRAIN,togo ville cote lac pas loin du goudron,5000000.0,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain avec 2 chambres salon à Agoe non loin d'assiyeye,VENTE,TERRAIN,agoe non loin d assiyeye,4900000.0,2,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 30 lots collés - Tsevie,VENTE,TERRAIN,tsevie,4000000.0,Non spécifié,18000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 36 hectares à Dalave,VENTE,TERRAIN,dalave,4000000.0,Non spécifié,360000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain agricole 18 lots - Noépé,VENTE,TERRAIN,noepe,4000000.0,Non spécifié,10800.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain agricole 85 ha à Amoussoukopé,VENTE,TERRAIN,amoussoukope,3500000.0,Non spécifié,10000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain - Kara - togo,VENTE,TERRAIN,togo,3500000.0,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Terrain 70 lots collés - Tsevie,VENTE,TERRAIN,tsevie,3000000.0,Non spécifié,42000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain agricole 1 ha - Badja,VENTE,TERRAIN,badja,3000000.0,Non spécifié,10000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 30 lots à Davié vli,VENTE,TERRAIN,davie vli,2500000.0,Non spécifié,18000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 97 hectares à Agbelouve,VENTE,TERRAIN,agbelouve,2500000.0,Non spécifié,10000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Vente terrains agricoles 60000 m² - Kpalimé,VENTE,TERRAIN,kpalime,2000000.0,Non spécifié,60000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Tzrrain 16 ha à kdpele adeta,VENTE,TERRAIN,kdpele adeta,2000000.0,Non spécifié,160000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1ha à Assahoun,VENTE,TERRAIN,assahoun,2000000.0,Non spécifié,10000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1 /4 lot à Kpemé,VENTE,TERRAIN,kpeme,1700000.0,Non spécifié,2400.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrains 41 m² - Atakpamé,VENTE,TERRAIN,atakpame,1500000.0,Non spécifié,24600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 91 ha a wahala,VENTE,TERRAIN,wahala,1500000.0,Non spécifié,910000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain TF 3 lots à Kpalimé agognongbo,VENTE,TERRAIN,kpalime agognongbo,1500000.0,Non spécifié,1800.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 13 lots collés à Adetikope GMK,VENTE,TERRAIN,adetikope gmk,1300000.0,Non spécifié,7800.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain agricoles 50 ha à agbelouve,VENTE,TERRAIN,agbelouve,1200000.0,Non spécifié,10000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain agricole 90000m² - Grand Marché de Lomé,VENTE,TERRAIN,grand marche de lome,800000.0,Non spécifié,90000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 2 lots - Kpalimé,VENTE,TERRAIN,kpalime,800000.0,Non spécifié,1200.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 5 lots - Adetikope,VENTE,TERRAIN,adetikope,500000.0,Non spécifié,3000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain agricole - Tohoun,VENTE,TERRAIN,tohoun,500000.0,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain agricole 154 ha - Hawala,VENTE,TERRAIN,hawala,450000.0,Non spécifié,,CoinAfrique,coinafrique,prix_ou_surface_manquant
COIN D'AFRIQUE,Terrain agricole - Wahala,VENTE,TERRAIN,wahala,400000.0,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain face au goudron 1/2 lot au niveau 3 k,VENTE,TERRAIN,adewui,150000.0,Non spécifié,300.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain - Vakpossitoa,VENTE,TERRAIN,vakpossitoa,60000.0,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Terrain 1 lot - Agbalepedo,VENTE,TERRAIN,agbalepedo,60000.0,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Vente hôtel R+5 à Adidoadin,VENTE,VILLA,adidoadin,1.83E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente villa 29 pièces à Cité Oua,VENTE,VILLA,non precise,1.8E9,29,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente villa duplex à Forever juste à côté de cité sidéal,VENTE,VILLA,forever juste a cote de,1.75E9,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa à Lomé Novissi au bord du goudron,VENTE,VILLA,novissi,1.5E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente villa - Kodjoviakop,VENTE,VILLA,kodjoviakope,1.5E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente villa - Kodjoviakope,VENTE,VILLA,kodjoviakope,1.5E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente villa R+1 à cité Oua,VENTE,VILLA,non precise,1.5E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente villa 13 pièces - Tako,VENTE,VILLA,tako,1.5E9,13,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente villa à cité Oua,VENTE,VILLA,non precise,1.25E9,Non spécifié,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente villa 4 chambres salon à cité Oua,VENTE,VILLA,non precise,1.25E9,4,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente hôtel 32 chambres sur un lot 600m² sur la rue de lOCAM,VENTE,VILLA,rue de locam,1.25E9,32,600.0,CoinAfrique,coinafrique,prix_m2_trop_eleve
COIN D'AFRIQUE,Vente villa duplex de 4 chambres salon à Axuiti forever proche de la caisse,VENTE,VILLA,axuiti forever proche de la caisse,5.0E8,4,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente villa - Pharmacie Yembla,VENTE,VILLA,pharmacie yembla,5.0E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa haut standing avec piscine de 4 chambres salon proche de la caisse non loin de la pharmacie Yembla,VENTE,VILLA,haut standing avec piscine de,5.0E8,4,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa à rénover ou à démolir à la Caisse,VENTE,VILLA,renover ou a demolir a la caisse,4.0E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente villa piscine de haut standing à Baguida côté plage,VENTE,VILLA,baguida cote plage,4.0E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa a démolir - Togo,VENTE,VILLA,togo,3.6E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Vente maison à raser à la caisse à la Résidence Caisse,VENTE,VILLA,raser a la caisse a la residence caisse,3.5E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente villa duplex 6pièces - Baguida côté plage,VENTE,VILLA,baguida cote plage,2.8E8,6,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa 1 lot à Hedzranawoé non loin du marché,VENTE,VILLA,hedzranawoe non loin du marche,2.4E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente 2 villas 5 pièces - forever wuiti Lomé togo 228,VENTE,VILLA,forever wuiti lome togo 228,1.85E8,5,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa 7 pièces à Forever,VENTE,VILLA,forever,1.85E8,7,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa 6 pièces à Forever,VENTE,VILLA,forever,1.85E8,6,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa duplex 9 chambres à Hedzranawoe ou Attiégou Sokpanou,VENTE,VILLA,hedzranawoe ou attiegou sokpanou,1.85E8,9,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente villa avec piscine à Forever,VENTE,VILLA,forever,1.75E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa duplex 5 pièces - Forever,VENTE,VILLA,forever,1.75E8,5,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa duplex à Forever,VENTE,VILLA,forever,1.7E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa duplex 10 pièces - Forever,VENTE,VILLA,forever,1.7E8,10,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa à Attiegou pharmacie raoudha,VENTE,VILLA,attiegou pharmacie raoudha,1.7E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,4 chambres salon à Attiegou pharmacie roauda,VENTE,VILLA,attiegou pharmacie roauda,1.7E8,4,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa 10 pièces à Forever,VENTE,VILLA,forever,1.35E8,10,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa 4 chambres salon à Togo 2000,VENTE,VILLA,togo,1.1E8,4,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Vente maison à but lucratif Adidogome Apedokoe,VENTE,VILLA,but lucratif adidogome apedokoe,7.5E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente villa à Agoe legbassito Assiko koklognipe,VENTE,VILLA,agoe legbassito assiko koklognipe,7.0E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,"Vente villa 4 pièces à zanguera akepedo, avant le nouveau péage à 800m du goudron lomé - kpalimé, villa composée de : __ rez: une très g",VENTE,VILLA,kpalime villa composee de __ rez une tres g,7.0E7,4,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente villa 5 pièces - Pharmacie Ave Maria,VENTE,VILLA,pharmacie ave maria,6.5E7,5,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa 4 pièces à Forever,VENTE,VILLA,forever,6.0E7,4,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa 3 pièces à zanguera kleme avant antenne moov,VENTE,VILLA,zanguera kleme avant antenne moov,5.5E7,3,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente villa inachevée - Avepozo à 800m du goudron,VENTE,VILLA,avepozo a 800m du goudron,4.5E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa 3 chambres salon à Agoe Assiyeye non loin du goudron,VENTE,VILLA,agoe assiyeye non loin du goudron,3.8E7,3,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente villa 3 chambres salon - Legbassito pharmacie m'ba Senoukopé,VENTE,VILLA,legbassito pharmacie m ba senoukope,3.0E7,3,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente maison de location sur demi lot composée de chambres salon - Entreprise de l'union 500m du goudron,VENTE,VILLA,entreprise de l union 500m du goudron,2.6E7,Non spécifié,300.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Vente hôtel inachevé construite sur 1 / 4 de lot à Logoté pas loin du goudron,VENTE,VILLA,logote pas loin du goudron,1.3E7,Non spécifié,300.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente maison - Togo,VENTE,VILLA,togo,1.3E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Vente villa 2 pièces - Atilamonou non loin du bar one day,VENTE,VILLA,atilamonou non loin du bar one day,9000000.0,2,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,"\"Vente maison - Kpala juste après la \"\"cité kpala\"\"\"",VENTE,VILLA,kpala juste apres la,5000000.0,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Terrain 1 lot à l'entrée de la villa de Kpalimé,VENTE,VILLA,l entree de la villa de kpalime,5000000.0,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
COIN D'AFRIQUE,Terrain agricole 11H - Kpalimé village,VENTE,VILLA,kpalime village,3500000.0,Non spécifié,6600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
COIN D'AFRIQUE,Vente villa 4pièces - Forever,VENTE,VILLA,forever,1100000.0,4,600.0,CoinAfrique,coinafrique,zone_description_lieu
COIN D'AFRIQUE,Vente villa 5 pièces - Togo,VENTE,VILLA,togo,400000.0,5,600.0,CoinAfrique,coinafrique,zone_invalide
COIN D'AFRIQUE,Vente villa 3 pièces à Atiomé carrefour Kponse,VENTE,VILLA,atiome,150000.0,3,600.0,CoinAfrique,coinafrique,prix_m2_trop_bas
Facebook Marketplace,Terrain à vendre,Vente,Terrain,non spécifié,3500000.0,Non spécifié,350.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,TERRAIN A VENDRE LOMÉ ADETIKOPE,Vente,Terrain,adetikope,30000.0,Non spécifié,43.75,CoinAfrique,coinafrique,prix_m2_trop_bas
Facebook Marketplace,Terrain à GTA LOME,Vente,Terrain,non spécifié,1100000.0,Non spécifié,87.5,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à vendre,Vente,Terrain,non spécifié,3000000.0,Non spécifié,350.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à vendre,Vente,Terrain,non spécifié,1800000.0,Non spécifié,87.5,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain,Vente,Terrain,non spécifié,1.2E7,Non spécifié,700.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à vendre Djagblé,Vente,Terrain,non spécifié,1200000.0,Non spécifié,87.5,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Des terrains à vendre en ville a lomé,Vente,Terrain,non spécifié,1000000.0,Non spécifié,43.75,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à vendre,Vente,Terrain,non spécifié,1200000.0,Non spécifié,87.5,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à vendre Djagblé,Vente,Terrain,non spécifié,1200000.0,Non spécifié,87.5,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Des terrains à vendre en ville a lomé,Vente,Terrain,non spécifié,1000000.0,Non spécifié,43.75,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,OPPORTUNITÉ UNIQUE À LOMÉ – TERRAIN AU BORD DU GOUDRON EN ANGLE DE RUE DE 499m² CLÔTURÉ SUR LA ROUTE,Vente,Terrain,non spécifié,4900000.0,Non spécifié,499.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à vendre avec titre foncier,Vente,Terrain,non spécifié,2.0E7,Non spécifié,700.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,#TERRAIN A VENDRE À #KPESSI,,,,,,,,coinafrique,prix_ou_surface_manquant
"Un terrain mis en vente à kpessi au bord du lac sur la voie de Lomé Ane\"",Vente,Terrain,Vo,7000000,,350,,,coinafrique,prix_ou_surface_manquant
Facebook Marketplace,Terrain 1/8 à vendre avec construction,Vente,Terrain,non spécifié,4000000.0,Non spécifié,350.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain,Vente,Terrain,non spécifié,2000000.0,Non spécifié,87.5,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,😁😁LOCATION EN *CENTRE VILLE DE LOMÉ*,,,,,,,,coinafrique,prix_ou_surface_manquant
lckim🆘,,,,,,,,,coinafrique,prix_ou_surface_manquant
*PRODUIT DIRECT¹AA*,,,,,,,,,coinafrique,prix_ou_surface_manquant
"*VILLA TRIPLEX DE 10 CHAMBRE\"",Location,Villa,Non spécifié,600000,10.0,100,,,coinafrique,prix_ou_surface_manquant
Facebook Marketplace,Studio meublé à louer à Lomé,Location,Appartement,non spécifié,15000.0,1,35.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,☎️🇹🇬 TÉL [hidden information] chambre salon meublé à Lomé totsi,Vente,Terrain,non spécifié,15000.0,2,20.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,☎️🇹🇬 TÉL [hidden information] studio meublé à Lomé totsi,Vente,Appartement,non spécifié,13000.0,1,35.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Appartement / condominium de 1 chambre et 1 salle de bain 1 bed · 1 bath,Location,Appartement,be,20000.0,1,60.0,CoinAfrique,coinafrique,prix_m2_trop_bas
Facebook Marketplace,☎️🇹🇬 TÉL[hidden information] Appartement meublé Lomé totsi,Location,Appartement,non spécifié,15000.0,2,60.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Pièce meublée en ville de Lomé.,Location,Appartement,non spécifié,10000.0,1,20.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,☎️🇹🇬 TÉL [hidden information] Appartement meublé Lomé tokoin pharmacie gbonssime,Location,Appartement,tokoin,15000.0,2,60.0,CoinAfrique,coinafrique,prix_m2_trop_bas
Facebook Marketplace,☎️🇹🇬 TÉL[hidden information] Appartement meublé à Lomé avedji,Location,Appartement,avedji,20000.0,1,60.0,CoinAfrique,coinafrique,prix_m2_trop_bas
Facebook Marketplace,Location maison meublee,Location,Terrain,non spécifié,40000.0,1,20.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Location appartement,Location,Appartement,non spécifié,35000.0,1,20.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Location cour unique,,,,,,,,coinafrique,prix_ou_surface_manquant
Zossimé non loin du marché,,,,,,,,,coinafrique,prix_ou_surface_manquant
"nous mettons en location une chambre salon plafo\"",Location,Terrain,Non spécifié,30000,2.0,20,,,coinafrique,prix_ou_surface_manquant
Facebook Marketplace,LOCATION,Location,Terrain,non spécifié,70000.0,Non spécifié,20.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Location,Location,Terrain,non spécifié,70000.0,Non spécifié,20.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Cours unique chambre salon,Vente,Villa,non spécifié,40000.0,2,20.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Appartement scindé en cour unique,Vente,Villa,non spécifié,65000.0,3,60.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,TERRAIN A VENDRE AKATO,Vente,Terrain,non spécifié,150000.0,Non spécifié,43.75,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à vendre,Vente,Terrain,non spécifié,5500000.0,Non spécifié,350.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Lomé Togo terrain à vendre,Vente,Terrain,non spécifié,9.0E7,Non spécifié,700.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain un lot en vente a lome aképé port sec,Vente,Terrain,non spécifié,9000000.0,Non spécifié,350.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain fiable à vendre,Vente,Terrain,non spécifié,2800000.0,Non spécifié,350.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,*A VENDRE*,,,,,,,,coinafrique,prix_ou_surface_manquant
02 LOT de terrain au cœur du grand marché de LOMÉ.,,,,,,,,,coinafrique,prix_ou_surface_manquant
Surface : 1000 m2.,,,,,,,,,coinafrique,prix_ou_surface_manquant
"Situés en angle de\"",Vente,Terrain,Non spécifié,1000000000,,700,,,coinafrique,prix_ou_surface_manquant
Facebook Marketplace,Terrain demi Lot,Vente,Terrain,non spécifié,3.5E7,Non spécifié,700.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à Lomé 🇹🇬,Vente,Terrain,non spécifié,1.2E8,Non spécifié,700.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,TERRAINS AGRICOLES EN VENTE À AZAHOUN,Vente,Terrain,non spécifié,1300000.0,Non spécifié,87.5,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain en vente a Lomé aképé,Vente,Terrain,non spécifié,9000000.0,Non spécifié,350.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain : 1/2 lot avec Titre Foncier P à klikamé non loin campus Lomé,Vente,Terrain,non spécifié,1.9E7,Non spécifié,175.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à vendre à Lomé akepe,Vente,Terrain,non spécifié,9000000.0,Non spécifié,350.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain à vendre au grand marché de lomé (Assigame),Vente,Terrain,non spécifié,1000000.0,Non spécifié,43.75,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,VENTE DE TERRAIN A NOTSÈ 13 KL AU GOUDRON 🇹🇬,Vente,Terrain,non spécifié,400000.0,Non spécifié,43.75,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,VENTE DE TERRAIN A NOTSÈ À 13 KLM DU GOUDRON 🇹🇬,Vente,Terrain,non spécifié,400000.0,Non spécifié,43.75,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,TERRAIN À VENDRE,Vente,Terrain,non spécifié,4000000.0,Non spécifié,350.0,CoinAfrique,coinafrique,zone_invalide
Facebook Marketplace,Terrain quart de Lot en vente a Lomé mission tové,Vente,Terrain,non spécifié,2000000.0,Non spécifié,87.5,CoinAfrique,coinafrique,zone_invalide
OTR Annonce,Terrain à vendre et valeur venales,Vente,Terrain,tokoin forever,1.25E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_description_lieu
OTR Annonce,Terrain à vendre et valeur venales,Vente,Terrain,lomé ii (hors cité oua et caisse),1.25E7,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
OTR Annonce,Terrain à vendre et valeur venales,Vente,Terrain,résidence de la caisse(baguida),1.0E8,Non spécifié,600.0,CoinAfrique,coinafrique,zone_trop_longue
OTR Annonce,Terrain à vendre et valeur venales,Vente,Terrain,terrains agricoles,700000.0,Non spécifié,10000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
OTR Annonce,Terrain à vendre et valeur venales,Vente,Terrain,terrains agricoles,200000.0,Non spécifié,10000.0,CoinAfrique,coinafrique,prix_m2_trop_bas
